,brand_name,entree,side,dessert,calories,total_fat,carbs,sugar,protein,saturated_fat,cholesterol,sodium,meal_type,tag
7089,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,Chips and Nacho Cheese Sauce,,410.0,23.0,39.0,4.0,11.0,5.5,35.0,730.0,entree_side,none
7091,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,"Tortilla Chips, Fire!",,330.0,19.0,31.0,3.0,10.0,5.0,30.0,520.0,entree_side,none
7092,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,"Tortilla Chips, Mild",,330.0,19.0,31.0,3.0,10.0,5.0,30.0,530.0,entree_side,none
7093,Taco Bell,Cool Ranch Doritos Locos Taco Supreme,Chips and Pico de Gallo,,360.0,19.0,37.0,3.0,10.0,5.0,30.0,570.0,entree_side,none
7096,Taco Bell,Crunchwrap Supreme,Black Beans,,610.0,22.5,83.0,6.0,19.0,6.0,25.0,1400.0,entree_side,none
7103,Taco Bell,Crunchwrap Supreme,Black Beans & Rice,,720.0,25.0,106.0,6.0,21.0,6.0,25.0,1590.0,entree_side,none
7106,Taco Bell,Crunchwrap Supreme,Seasoned Rice,,650.0,23.0,94.0,6.0,18.0,6.0,25.0,1390.0,entree_side,none
7117,Taco Bell,Bean Burrito,Black Beans,,460.0,12.5,67.0,3.0,17.0,4.0,5.0,1260.0,entree_side,none
7118,Taco Bell,Bean Burrito,Chips and Salsa,,560.0,19.0,79.0,6.0,17.0,4.5,5.0,1380.0,entree_side,none
7121,Taco Bell,Bean Burrito,Cheesy Roll Up,,560.0,20.0,70.0,4.0,23.0,9.0,25.0,1490.0,entree_side,none
7122,Taco Bell,Bean Burrito,New Classic Tortilla Chips,,520.0,19.0,71.0,3.0,16.0,4.5,5.0,1270.0,entree_side,none
7123,Taco Bell,Bean Burrito,"Tortilla Chips, Mild",,520.0,19.0,71.0,4.0,16.0,4.5,5.0,1190.0,entree_side,none
7124,Taco Bell,Bean Burrito,Black Beans & Rice,,570.0,15.0,90.0,3.0,19.0,4.0,5.0,1450.0,entree_side,none
7125,Taco Bell,Bean Burrito,Hashbrown,,540.0,23.0,68.0,3.0,15.0,5.0,5.0,1330.0,entree_side,none
7126,Taco Bell,Bean Burrito,Pintos 'n Cheese,,570.0,18.0,77.0,4.0,24.0,7.0,15.0,1740.0,entree_side,none
7127,Taco Bell,Bean Burrito,Seasoned Rice,,500.0,13.0,78.0,3.0,16.0,4.0,5.0,1250.0,entree_side,none
7129,Taco Bell,Bean Burrito,Cheesy Fiesta Potatoes,,610.0,23.0,83.0,5.0,17.0,6.0,10.0,1580.0,entree_side,none
7130,Taco Bell,Bean Burrito,Chips and Guacamole,,610.0,25.0,78.0,4.0,17.0,5.5,5.0,1370.0,entree_side,none
7131,Taco Bell,Bean Burrito,Chips and Nacho Cheese Sauce,,600.0,23.0,79.0,5.0,17.0,5.0,10.0,1390.0,entree_side,none
7133,Taco Bell,Bean Burrito,"Tortilla Chips, Fire!",,520.0,19.0,71.0,4.0,16.0,4.5,5.0,1180.0,entree_side,none
7134,Taco Bell,Bean Burrito,"Tortilla Chips, Mild",,520.0,19.0,71.0,4.0,16.0,4.5,5.0,1190.0,entree_side,none
7135,Taco Bell,Bean Burrito,Chips and Pico de Gallo,,550.0,19.0,77.0,4.0,16.0,4.5,5.0,1230.0,entree_side,none
7159,Taco Bell,Power Menu Burrito - Veggie,Black Beans,,510.0,20.5,64.0,4.0,17.0,6.0,20.0,1140.0,entree_side,none
7166,Taco Bell,Power Menu Burrito - Veggie,Black Beans & Rice,,620.0,23.0,87.0,4.0,19.0,6.0,20.0,1330.0,entree_side,none
7168,Taco Bell,Power Menu Burrito - Veggie,Pintos 'n Cheese,,620.0,26.0,74.0,5.0,24.0,9.0,30.0,1620.0,entree_side,none
7169,Taco Bell,Power Menu Burrito - Veggie,Seasoned Rice,,550.0,21.0,75.0,4.0,16.0,6.0,20.0,1130.0,entree_side,none
7180,Taco Bell,Spicy Tostada,Black Beans,,290.0,11.5,34.0,1.0,9.0,3.0,10.0,640.0,entree_side,none
7181,Taco Bell,Spicy Tostada,Chips and Salsa,,390.0,18.0,46.0,4.0,9.0,3.5,10.0,760.0,entree_side,none
7184,Taco Bell,Spicy Tostada,Cheesy Roll Up,,390.0,19.0,37.0,2.0,15.0,8.0,30.0,870.0,entree_side,none
7185,Taco Bell,Spicy Tostada,New Classic Tortilla Chips,,350.0,18.0,38.0,1.0,8.0,3.5,10.0,650.0,entree_side,none
7186,Taco Bell,Spicy Tostada,"Tortilla Chips, Mild",,350.0,18.0,38.0,2.0,8.0,3.5,10.0,570.0,entree_side,none
7187,Taco Bell,Spicy Tostada,Black Beans & Rice,,400.0,14.0,57.0,1.0,11.0,3.0,10.0,830.0,entree_side,none
7188,Taco Bell,Spicy Tostada,Hashbrown,,370.0,22.0,35.0,1.0,7.0,4.0,10.0,710.0,entree_side,none
7189,Taco Bell,Spicy Tostada,Pintos 'n Cheese,,400.0,17.0,44.0,2.0,16.0,6.0,20.0,1120.0,entree_side,none
7190,Taco Bell,Spicy Tostada,Seasoned Rice,,330.0,12.0,45.0,1.0,8.0,3.0,10.0,630.0,entree_side,none
7192,Taco Bell,Spicy Tostada,Cheesy Fiesta Potatoes,,440.0,22.0,50.0,3.0,9.0,5.0,15.0,960.0,entree_side,none
7193,Taco Bell,Spicy Tostada,Chips and Guacamole,,440.0,24.0,45.0,2.0,9.0,4.5,10.0,750.0,entree_side,none
7194,Taco Bell,Spicy Tostada,Chips and Nacho Cheese Sauce,,430.0,22.0,46.0,3.0,9.0,4.0,15.0,770.0,entree_side,none
7196,Taco Bell,Spicy Tostada,"Tortilla Chips, Fire!",,350.0,18.0,38.0,2.0,8.0,3.5,10.0,560.0,entree_side,none
7197,Taco Bell,Spicy Tostada,"Tortilla Chips, Mild",,350.0,18.0,38.0,2.0,8.0,3.5,10.0,570.0,entree_side,none
7198,Taco Bell,Spicy Tostada,Chips and Pico de Gallo,,380.0,18.0,44.0,2.0,8.0,3.5,10.0,610.0,entree_side,none
7201,Taco Bell,Crunchy Taco,Black Beans,,250.0,10.5,25.0,1.0,11.0,3.5,25.0,510.0,entree_side,none
7202,Taco Bell,Crunchy Taco,Chips and Salsa,,350.0,17.0,37.0,4.0,11.0,4.0,25.0,630.0,entree_side,none
7205,Taco Bell,Crunchy Taco,Cheesy Roll Up,,350.0,18.0,28.0,2.0,17.0,8.5,45.0,740.0,entree_side,none
7206,Taco Bell,Crunchy Taco,New Classic Tortilla Chips,,310.0,17.0,29.0,1.0,10.0,4.0,25.0,520.0,entree_side,none
7207,Taco Bell,Crunchy Taco,"Tortilla Chips, Mild",,310.0,17.0,29.0,2.0,10.0,4.0,25.0,440.0,entree_side,none
7208,Taco Bell,Crunchy Taco,Black Beans & Rice,,360.0,13.0,48.0,1.0,13.0,3.5,25.0,700.0,entree_side,none
7209,Taco Bell,Crunchy Taco,Hashbrown,,330.0,21.0,26.0,1.0,9.0,4.5,25.0,580.0,entree_side,none
7210,Taco Bell,Crunchy Taco,Pintos 'n Cheese,,360.0,16.0,35.0,2.0,18.0,6.5,35.0,990.0,entree_side,none
7211,Taco Bell,Crunchy Taco,Seasoned Rice,,290.0,11.0,36.0,1.0,10.0,3.5,25.0,500.0,entree_side,none
7213,Taco Bell,Crunchy Taco,Cheesy Fiesta Potatoes,,400.0,21.0,41.0,3.0,11.0,5.5,30.0,830.0,entree_side,none
7214,Taco Bell,Crunchy Taco,Chips and Guacamole,,400.0,23.0,36.0,2.0,11.0,5.0,25.0,620.0,entree_side,none
7215,Taco Bell,Crunchy Taco,Chips and Nacho Cheese Sauce,,390.0,21.0,37.0,3.0,11.0,4.5,30.0,640.0,entree_side,none
7217,Taco Bell,Crunchy Taco,"Tortilla Chips, Fire!",,310.0,17.0,29.0,2.0,10.0,4.0,25.0,430.0,entree_side,none
7218,Taco Bell,Crunchy Taco,"Tortilla Chips, Mild",,310.0,17.0,29.0,2.0,10.0,4.0,25.0,440.0,entree_side,none
7219,Taco Bell,Crunchy Taco,Chips and Pico de Gallo,,340.0,17.0,35.0,2.0,10.0,4.0,25.0,480.0,entree_side,none
7220,Taco Bell,Whiskey (80 proof) - Double - LV,Nacho Fries,,570.0,18.0,35.0,2.0,4.0,1.5,5.0,630.0,entree_side,none
7222,Taco Bell,Whiskey (80 proof) - Double - LV,Black Beans,,330.0,1.5,12.0,0.0,3.0,0.0,0.0,200.0,entree_side,none
7223,Taco Bell,Whiskey (80 proof) - Double - LV,Chips and Salsa,,430.0,8.0,24.0,3.0,3.0,0.5,0.0,320.0,entree_side,none
7224,Taco Bell,Whiskey (80 proof) - Double - LV,Nacho Fries Supreme,,660.0,24.0,40.0,3.0,9.0,4.5,25.0,920.0,entree_side,none
7226,Taco Bell,Whiskey (80 proof) - Double - LV,Cheesy Roll Up,,430.0,9.0,15.0,1.0,9.0,5.0,20.0,430.0,entree_side,none
7227,Taco Bell,Whiskey (80 proof) - Double - LV,New Classic Tortilla Chips,,390.0,8.0,16.0,0.0,2.0,0.5,0.0,210.0,entree_side,none
7228,Taco Bell,Whiskey (80 proof) - Double - LV,"Tortilla Chips, Mild",,390.0,8.0,16.0,1.0,2.0,0.5,0.0,130.0,entree_side,none
7229,Taco Bell,Whiskey (80 proof) - Double - LV,Black Beans & Rice,,440.0,4.0,35.0,0.0,5.0,0.0,0.0,390.0,entree_side,none
7230,Taco Bell,Whiskey (80 proof) - Double - LV,Hashbrown,,410.0,12.0,13.0,0.0,1.0,1.0,0.0,270.0,entree_side,none
7231,Taco Bell,Whiskey (80 proof) - Double - LV,Pintos 'n Cheese,,440.0,7.0,22.0,1.0,10.0,3.0,10.0,680.0,entree_side,none
7232,Taco Bell,Whiskey (80 proof) - Double - LV,Seasoned Rice,,370.0,2.0,23.0,0.0,2.0,0.0,0.0,190.0,entree_side,none
7234,Taco Bell,Whiskey (80 proof) - Double - LV,Cheesy Fiesta Potatoes,,480.0,12.0,28.0,2.0,3.0,2.0,5.0,520.0,entree_side,none
7235,Taco Bell,Whiskey (80 proof) - Double - LV,Chips and Guacamole,,480.0,14.0,23.0,1.0,3.0,1.5,0.0,310.0,entree_side,none
7236,Taco Bell,Whiskey (80 proof) - Double - LV,Chips and Nacho Cheese Sauce,,470.0,12.0,24.0,2.0,3.0,1.0,5.0,330.0,entree_side,none
7237,Taco Bell,Whiskey (80 proof) - Double - LV,Nachos Supreme,,690.0,23.0,46.0,3.0,12.0,4.5,25.0,850.0,entree_side,none
7238,Taco Bell,Whiskey (80 proof) - Double - LV,"Tortilla Chips, Fire!",,390.0,8.0,16.0,1.0,2.0,0.5,0.0,120.0,entree_side,none
7239,Taco Bell,Whiskey (80 proof) - Double - LV,"Tortilla Chips, Mild",,390.0,8.0,16.0,1.0,2.0,0.5,0.0,130.0,entree_side,none
7240,Taco Bell,Whiskey (80 proof) - Double - LV,Chips and Pico de Gallo,,420.0,8.0,22.0,1.0,2.0,0.5,0.0,170.0,entree_side,none
7264,Taco Bell,Chalupa Supreme - Chicken,Black Beans,,410.0,17.5,43.0,3.0,19.0,3.5,35.0,720.0,entree_side,none
7265,Taco Bell,Chalupa Supreme - Chicken,Chips and Salsa,,510.0,24.0,55.0,6.0,19.0,4.0,35.0,840.0,entree_side,none
7268,Taco Bell,Chalupa Supreme - Chicken,Cheesy Roll Up,,510.0,25.0,46.0,4.0,25.0,8.5,55.0,950.0,entree_side,none
7269,Taco Bell,Chalupa Supreme - Chicken,New Classic Tortilla Chips,,470.0,24.0,47.0,3.0,18.0,4.0,35.0,730.0,entree_side,none
7270,Taco Bell,Chalupa Supreme - Chicken,"Tortilla Chips, Mild",,470.0,24.0,47.0,4.0,18.0,4.0,35.0,650.0,entree_side,none
7271,Taco Bell,Chalupa Supreme - Chicken,Black Beans & Rice,,520.0,20.0,66.0,3.0,21.0,3.5,35.0,910.0,entree_side,none
7273,Taco Bell,Chalupa Supreme - Chicken,Pintos 'n Cheese,,520.0,23.0,53.0,4.0,26.0,6.5,45.0,1200.0,entree_side,none
7274,Taco Bell,Chalupa Supreme - Chicken,Seasoned Rice,,450.0,18.0,54.0,3.0,18.0,3.5,35.0,710.0,entree_side,none
7280,Taco Bell,Chalupa Supreme - Chicken,"Tortilla Chips, Fire!",,470.0,24.0,47.0,4.0,18.0,4.0,35.0,640.0,entree_side,none
7281,Taco Bell,Chalupa Supreme - Chicken,"Tortilla Chips, Mild",,470.0,24.0,47.0,4.0,18.0,4.0,35.0,650.0,entree_side,none
7282,Taco Bell,Chalupa Supreme - Chicken,Chips and Pico de Gallo,,500.0,24.0,53.0,4.0,18.0,4.0,35.0,690.0,entree_side,none
7306,Taco Bell,Grilled Breakfast Burrito - Bacon,Black Beans,,430.0,18.5,49.0,3.0,16.0,4.5,115.0,1090.0,entree_side,breakfast
7307,Taco Bell,Grilled Breakfast Burrito - Bacon,Chips and Salsa,,530.0,25.0,61.0,6.0,16.0,5.0,115.0,1210.0,entree_side,breakfast
7310,Taco Bell,Grilled Breakfast Burrito - Bacon,Cheesy Roll Up,,530.0,26.0,52.0,4.0,22.0,9.5,135.0,1320.0,entree_side,breakfast
7311,Taco Bell,Grilled Breakfast Burrito - Bacon,New Classic Tortilla Chips,,490.0,25.0,53.0,3.0,15.0,5.0,115.0,1100.0,entree_side,breakfast
7312,Taco Bell,Grilled Breakfast Burrito - Bacon,"Tortilla Chips, Mild",,490.0,25.0,53.0,4.0,15.0,5.0,115.0,1020.0,entree_side,breakfast
7313,Taco Bell,Grilled Breakfast Burrito - Bacon,Black Beans & Rice,,540.0,21.0,72.0,3.0,18.0,4.5,115.0,1280.0,entree_side,breakfast
7315,Taco Bell,Grilled Breakfast Burrito - Bacon,Pintos 'n Cheese,,540.0,24.0,59.0,4.0,23.0,7.5,125.0,1570.0,entree_side,breakfast
7316,Taco Bell,Grilled Breakfast Burrito - Bacon,Seasoned Rice,,470.0,19.0,60.0,3.0,15.0,4.5,115.0,1080.0,entree_side,breakfast
7322,Taco Bell,Grilled Breakfast Burrito - Bacon,"Tortilla Chips, Fire!",,490.0,25.0,53.0,4.0,15.0,5.0,115.0,1010.0,entree_side,breakfast
7323,Taco Bell,Grilled Breakfast Burrito - Bacon,"Tortilla Chips, Mild",,490.0,25.0,53.0,4.0,15.0,5.0,115.0,1020.0,entree_side,breakfast
7324,Taco Bell,Grilled Breakfast Burrito - Bacon,Chips and Pico de Gallo,,520.0,25.0,59.0,4.0,15.0,5.0,115.0,1060.0,entree_side,breakfast
7369,Taco Bell,Cool Ranch Doritos Locos Taco,Black Beans,,250.0,11.5,25.0,1.0,11.0,3.5,25.0,580.0,entree_side,none
7370,Taco Bell,Cool Ranch Doritos Locos Taco,Chips and Salsa,,350.0,18.0,37.0,4.0,11.0,4.0,25.0,700.0,entree_side,none
7373,Taco Bell,Cool Ranch Doritos Locos Taco,Cheesy Roll Up,,350.0,19.0,28.0,2.0,17.0,8.5,45.0,810.0,entree_side,none
7374,Taco Bell,Cool Ranch Doritos Locos Taco,New Classic Tortilla Chips,,310.0,18.0,29.0,1.0,10.0,4.0,25.0,590.0,entree_side,none
7375,Taco Bell,Cool Ranch Doritos Locos Taco,"Tortilla Chips, Mild",,310.0,18.0,29.0,2.0,10.0,4.0,25.0,510.0,entree_side,none
7376,Taco Bell,Cool Ranch Doritos Locos Taco,Black Beans & Rice,,360.0,14.0,48.0,1.0,13.0,3.5,25.0,770.0,entree_side,none
7377,Taco Bell,Cool Ranch Doritos Locos Taco,Hashbrown,,330.0,22.0,26.0,1.0,9.0,4.5,25.0,650.0,entree_side,none
7378,Taco Bell,Cool Ranch Doritos Locos Taco,Pintos 'n Cheese,,360.0,17.0,35.0,2.0,18.0,6.5,35.0,1060.0,entree_side,none
7379,Taco Bell,Cool Ranch Doritos Locos Taco,Seasoned Rice,,290.0,12.0,36.0,1.0,10.0,3.5,25.0,570.0,entree_side,none
7381,Taco Bell,Cool Ranch Doritos Locos Taco,Cheesy Fiesta Potatoes,,400.0,22.0,41.0,3.0,11.0,5.5,30.0,900.0,entree_side,none
7382,Taco Bell,Cool Ranch Doritos Locos Taco,Chips and Guacamole,,400.0,24.0,36.0,2.0,11.0,5.0,25.0,690.0,entree_side,none
7383,Taco Bell,Cool Ranch Doritos Locos Taco,Chips and Nacho Cheese Sauce,,390.0,22.0,37.0,3.0,11.0,4.5,30.0,710.0,entree_side,none
7385,Taco Bell,Cool Ranch Doritos Locos Taco,"Tortilla Chips, Fire!",,310.0,18.0,29.0,2.0,10.0,4.0,25.0,500.0,entree_side,none
7386,Taco Bell,Cool Ranch Doritos Locos Taco,"Tortilla Chips, Mild",,310.0,18.0,29.0,2.0,10.0,4.0,25.0,510.0,entree_side,none
7387,Taco Bell,Cool Ranch Doritos Locos Taco,Chips and Pico de Gallo,,340.0,18.0,35.0,2.0,10.0,4.0,25.0,550.0,entree_side,none
7390,Taco Bell,Breakfast Soft Taco - Egg & Cheese,Black Beans,,250.0,10.5,27.0,1.0,10.0,3.0,105.0,530.0,entree_side,breakfast
7391,Taco Bell,Breakfast Soft Taco - Egg & Cheese,Chips and Salsa,,350.0,17.0,39.0,4.0,10.0,3.5,105.0,650.0,entree_side,breakfast
7394,Taco Bell,Breakfast Soft Taco - Egg & Cheese,Cheesy Roll Up,,350.0,18.0,30.0,2.0,16.0,8.0,125.0,760.0,entree_side,breakfast
7395,Taco Bell,Breakfast Soft Taco - Egg & Cheese,New Classic Tortilla Chips,,310.0,17.0,31.0,1.0,9.0,3.5,105.0,540.0,entree_side,breakfast
7396,Taco Bell,Breakfast Soft Taco - Egg & Cheese,"Tortilla Chips, Mild",,310.0,17.0,31.0,2.0,9.0,3.5,105.0,460.0,entree_side,breakfast
7397,Taco Bell,Breakfast Soft Taco - Egg & Cheese,Black Beans & Rice,,360.0,13.0,50.0,1.0,12.0,3.0,105.0,720.0,entree_side,breakfast
7398,Taco Bell,Breakfast Soft Taco - Egg & Cheese,Hashbrown,,330.0,21.0,28.0,1.0,8.0,4.0,105.0,600.0,entree_side,breakfast
7399,Taco Bell,Breakfast Soft Taco - Egg & Cheese,Pintos 'n Cheese,,360.0,16.0,37.0,2.0,17.0,6.0,115.0,1010.0,entree_side,breakfast
7400,Taco Bell,Breakfast Soft Taco - Egg & Cheese,Seasoned Rice,,290.0,11.0,38.0,1.0,9.0,3.0,105.0,520.0,entree_side,breakfast
7402,Taco Bell,Breakfast Soft Taco - Egg & Cheese,Cheesy Fiesta Potatoes,,400.0,21.0,43.0,3.0,10.0,5.0,110.0,850.0,entree_side,breakfast
7403,Taco Bell,Breakfast Soft Taco - Egg & Cheese,Chips and Guacamole,,400.0,23.0,38.0,2.0,10.0,4.5,105.0,640.0,entree_side,breakfast
7404,Taco Bell,Breakfast Soft Taco - Egg & Cheese,Chips and Nacho Cheese Sauce,,390.0,21.0,39.0,3.0,10.0,4.0,110.0,660.0,entree_side,breakfast
7406,Taco Bell,Breakfast Soft Taco - Egg & Cheese,"Tortilla Chips, Fire!",,310.0,17.0,31.0,2.0,9.0,3.5,105.0,450.0,entree_side,breakfast
7407,Taco Bell,Breakfast Soft Taco - Egg & Cheese,"Tortilla Chips, Mild",,310.0,17.0,31.0,2.0,9.0,3.5,105.0,460.0,entree_side,breakfast
7408,Taco Bell,Breakfast Soft Taco - Egg & Cheese,Chips and Pico de Gallo,,340.0,17.0,37.0,2.0,9.0,3.5,105.0,500.0,entree_side,breakfast
7411,Taco Bell,Combo Burrito,Black Beans,,530.0,19.5,63.0,3.0,24.0,7.0,40.0,1580.0,entree_side,none
7412,Taco Bell,Combo Burrito,Chips and Salsa,,630.0,26.0,75.0,6.0,24.0,7.5,40.0,1700.0,entree_side,none
7416,Taco Bell,Combo Burrito,New Classic Tortilla Chips,,590.0,26.0,67.0,3.0,23.0,7.5,40.0,1590.0,entree_side,none
7417,Taco Bell,Combo Burrito,"Tortilla Chips, Mild",,590.0,26.0,67.0,4.0,23.0,7.5,40.0,1510.0,entree_side,none
7418,Taco Bell,Combo Burrito,Black Beans & Rice,,640.0,22.0,86.0,3.0,26.0,7.0,40.0,1770.0,entree_side,none
7420,Taco Bell,Combo Burrito,Pintos 'n Cheese,,640.0,25.0,73.0,4.0,31.0,10.0,50.0,2060.0,entree_side,none
7421,Taco Bell,Combo Burrito,Seasoned Rice,,570.0,20.0,74.0,3.0,23.0,7.0,40.0,1570.0,entree_side,none
7427,Taco Bell,Combo Burrito,"Tortilla Chips, Fire!",,590.0,26.0,67.0,4.0,23.0,7.5,40.0,1500.0,entree_side,none
7428,Taco Bell,Combo Burrito,"Tortilla Chips, Mild",,590.0,26.0,67.0,4.0,23.0,7.5,40.0,1510.0,entree_side,none
7429,Taco Bell,Combo Burrito,Chips and Pico de Gallo,,620.0,26.0,73.0,4.0,23.0,7.5,40.0,1550.0,entree_side,none
7432,Taco Bell,7-Layer Burrito,Black Beans,,520.0,17.5,71.0,4.0,17.0,6.0,15.0,1200.0,entree_side,none
7433,Taco Bell,7-Layer Burrito,Chips and Salsa,,620.0,24.0,83.0,7.0,17.0,6.5,15.0,1320.0,entree_side,none
7436,Taco Bell,7-Layer Burrito,Cheesy Roll Up,,620.0,25.0,74.0,5.0,23.0,11.0,35.0,1430.0,entree_side,none
7437,Taco Bell,7-Layer Burrito,New Classic Tortilla Chips,,580.0,24.0,75.0,4.0,16.0,6.5,15.0,1210.0,entree_side,none
7438,Taco Bell,7-Layer Burrito,"Tortilla Chips, Mild",,580.0,24.0,75.0,5.0,16.0,6.5,15.0,1130.0,entree_side,none
7439,Taco Bell,7-Layer Burrito,Black Beans & Rice,,630.0,20.0,94.0,4.0,19.0,6.0,15.0,1390.0,entree_side,none
7441,Taco Bell,7-Layer Burrito,Pintos 'n Cheese,,630.0,23.0,81.0,5.0,24.0,9.0,25.0,1680.0,entree_side,none
7442,Taco Bell,7-Layer Burrito,Seasoned Rice,,560.0,18.0,82.0,4.0,16.0,6.0,15.0,1190.0,entree_side,none
7448,Taco Bell,7-Layer Burrito,"Tortilla Chips, Fire!",,580.0,24.0,75.0,5.0,16.0,6.5,15.0,1120.0,entree_side,none
7449,Taco Bell,7-Layer Burrito,"Tortilla Chips, Mild",,580.0,24.0,75.0,5.0,16.0,6.5,15.0,1130.0,entree_side,none
7450,Taco Bell,7-Layer Burrito,Chips and Pico de Gallo,,610.0,24.0,81.0,5.0,16.0,6.5,15.0,1170.0,entree_side,none
7495,Taco Bell,Cheesy Potato Griller,Black Beans,,420.0,14.5,62.0,3.0,11.0,3.0,5.0,980.0,entree_side,none
7496,Taco Bell,Cheesy Potato Griller,Chips and Salsa,,520.0,21.0,74.0,6.0,11.0,3.5,5.0,1100.0,entree_side,none
7499,Taco Bell,Cheesy Potato Griller,Cheesy Roll Up,,520.0,22.0,65.0,4.0,17.0,8.0,25.0,1210.0,entree_side,none
7500,Taco Bell,Cheesy Potato Griller,New Classic Tortilla Chips,,480.0,21.0,66.0,3.0,10.0,3.5,5.0,990.0,entree_side,none
7501,Taco Bell,Cheesy Potato Griller,"Tortilla Chips, Mild",,480.0,21.0,66.0,4.0,10.0,3.5,5.0,910.0,entree_side,none
7502,Taco Bell,Cheesy Potato Griller,Black Beans & Rice,,530.0,17.0,85.0,3.0,13.0,3.0,5.0,1170.0,entree_side,none
7503,Taco Bell,Cheesy Potato Griller,Hashbrown,,500.0,25.0,63.0,3.0,9.0,4.0,5.0,1050.0,entree_side,none
7504,Taco Bell,Cheesy Potato Griller,Pintos 'n Cheese,,530.0,20.0,72.0,4.0,18.0,6.0,15.0,1460.0,entree_side,none
7505,Taco Bell,Cheesy Potato Griller,Seasoned Rice,,460.0,15.0,73.0,3.0,10.0,3.0,5.0,970.0,entree_side,none
7507,Taco Bell,Cheesy Potato Griller,Cheesy Fiesta Potatoes,,570.0,25.0,78.0,5.0,11.0,5.0,10.0,1300.0,entree_side,none
7509,Taco Bell,Cheesy Potato Griller,Chips and Nacho Cheese Sauce,,560.0,25.0,74.0,5.0,11.0,4.0,10.0,1110.0,entree_side,none
7511,Taco Bell,Cheesy Potato Griller,"Tortilla Chips, Fire!",,480.0,21.0,66.0,4.0,10.0,3.5,5.0,900.0,entree_side,none
7512,Taco Bell,Cheesy Potato Griller,"Tortilla Chips, Mild",,480.0,21.0,66.0,4.0,10.0,3.5,5.0,910.0,entree_side,none
7513,Taco Bell,Cheesy Potato Griller,Chips and Pico de Gallo,,510.0,21.0,72.0,4.0,10.0,3.5,5.0,950.0,entree_side,none
7537,Taco Bell,Cheesy Potato Burrito,Black Beans,,560.0,22.5,67.0,4.0,20.0,7.0,40.0,1500.0,entree_side,none
7544,Taco Bell,Cheesy Potato Burrito,Black Beans & Rice,,670.0,25.0,90.0,4.0,22.0,7.0,40.0,1690.0,entree_side,none
7547,Taco Bell,Cheesy Potato Burrito,Seasoned Rice,,600.0,23.0,78.0,4.0,19.0,7.0,40.0,1490.0,entree_side,none
7579,Taco Bell,Beefy Mini Quesadilla,Black Beans,,290.0,12.5,29.0,1.0,12.0,4.0,25.0,740.0,entree_side,none
7580,Taco Bell,Beefy Mini Quesadilla,Chips and Salsa,,390.0,19.0,41.0,4.0,12.0,4.5,25.0,860.0,entree_side,none
7583,Taco Bell,Beefy Mini Quesadilla,Cheesy Roll Up,,390.0,20.0,32.0,2.0,18.0,9.0,45.0,970.0,entree_side,none
7584,Taco Bell,Beefy Mini Quesadilla,New Classic Tortilla Chips,,350.0,19.0,33.0,1.0,11.0,4.5,25.0,750.0,entree_side,none
7585,Taco Bell,Beefy Mini Quesadilla,"Tortilla Chips, Mild",,350.0,19.0,33.0,2.0,11.0,4.5,25.0,670.0,entree_side,none
7586,Taco Bell,Beefy Mini Quesadilla,Black Beans & Rice,,400.0,15.0,52.0,1.0,14.0,4.0,25.0,930.0,entree_side,none
7587,Taco Bell,Beefy Mini Quesadilla,Hashbrown,,370.0,23.0,30.0,1.0,10.0,5.0,25.0,810.0,entree_side,none
7588,Taco Bell,Beefy Mini Quesadilla,Pintos 'n Cheese,,400.0,18.0,39.0,2.0,19.0,7.0,35.0,1220.0,entree_side,none
7589,Taco Bell,Beefy Mini Quesadilla,Seasoned Rice,,330.0,13.0,40.0,1.0,11.0,4.0,25.0,730.0,entree_side,none
7591,Taco Bell,Beefy Mini Quesadilla,Cheesy Fiesta Potatoes,,440.0,23.0,45.0,3.0,12.0,6.0,30.0,1060.0,entree_side,none
7592,Taco Bell,Beefy Mini Quesadilla,Chips and Guacamole,,440.0,25.0,40.0,2.0,12.0,5.5,25.0,850.0,entree_side,none
7593,Taco Bell,Beefy Mini Quesadilla,Chips and Nacho Cheese Sauce,,430.0,23.0,41.0,3.0,12.0,5.0,30.0,870.0,entree_side,none
7595,Taco Bell,Beefy Mini Quesadilla,"Tortilla Chips, Fire!",,350.0,19.0,33.0,2.0,11.0,4.5,25.0,660.0,entree_side,none
7596,Taco Bell,Beefy Mini Quesadilla,"Tortilla Chips, Mild",,350.0,19.0,33.0,2.0,11.0,4.5,25.0,670.0,entree_side,none
7597,Taco Bell,Beefy Mini Quesadilla,Chips and Pico de Gallo,,380.0,19.0,39.0,2.0,11.0,4.5,25.0,710.0,entree_side,none
7600,Taco Bell,Grilled Breakfast Burrito - Sausage,Black Beans,,420.0,18.5,48.0,3.0,14.0,5.0,110.0,930.0,entree_side,breakfast
7601,Taco Bell,Grilled Breakfast Burrito - Sausage,Chips and Salsa,,520.0,25.0,60.0,6.0,14.0,5.5,110.0,1050.0,entree_side,breakfast
7604,Taco Bell,Grilled Breakfast Burrito - Sausage,Cheesy Roll Up,,520.0,26.0,51.0,4.0,20.0,10.0,130.0,1160.0,entree_side,breakfast
